

[T:254789]$050403020155,260330080013865,113.93384,22.52489,-0.06653,-0.18140,0.98059,0.04688,-0.09375,0.04688,0,0,0,0.354,0.248,1.331*

[T:255297]$050403020155,260330080014965,113.93384,22.52489,-0.06726,-0.18298,0.97949,0.07813,0.10938,-0.03125,0,0,0,0.354,0.245,1.328*

[T:255806]$050403020155,260330080014065,113.93384,22.52489,-0.06824,-0.18262,0.98047,-0.32813,0.00000,0.15625,0,0,0,0.354,0.248,1.334*

[T:256315]$050403020155,260330080014165,113.93384,22.52489,-0.06750,-0.18225,0.98010,-0.17188,0.20313,0.03125,0,0,0,0.354,0.248,1.331*

[T:256823]$050403020155,260330080014265,113.93384,22.52489,-0.06665,-0.18262,0.97913,-0.20313,0.06250,0.07813,0,0,0,0.354,0.245,1.331*

[T:257331]$050403020155,260330080014365,113.93384,22.52489,-0.06689,-0.18372,0.97742,0.15625,-0.06250,-0.06250,0,0,0,0.354,0.245,1.331*

[T:257840]$050403020155,260330080014465,113.93384,22.52489,-0.06726,-0.18311,0.97839,0.01563,0.07813,0.23438,0,0,0,0.354,0.245,1.331*

[T:258348]$050403020155,260330080014565,113.93384,22.52489,-0.06689,-0.18286,0.98083,0.04688,-0.06250,-0.01563,0,0,0,0.354,0.245,1.331*

[T:258857]$050403020155,260330080014665,113.93384,22.52489,-0.06738,-0.18152,0.97913,0.14063,0.14063,0.06250,0,0,0,0.354,0.245,1.331*

[T:259367]$050403020155,260330080014765,113.93384,22.52489,-0.06702,-0.18176,0.97998,0.03125,0.04688,-0.09375,0,0,0,0.354,0.245,1.331*

[T:259875]$050403020155,260330080014865,113.93384,22.52489,-0.06763,-0.18103,0.98022,-0.14063,0.12500,-0.01563,0,0,0,0.354,0.248,1.331*

[T:260384]$050403020155,260330080015965,113.93384,22.52489,-0.06677,-0.18347,0.97852,-0.17188,-0.20313,-0.03125,0,0,0,0.351,0.245,1.331*

[T:260893]$050403020155,260330080015065,113.93384,22.52489,-0.06702,-0.18213,0.97852,0.26563,-0.07813,0.15625,0,0,0,0.354,0.245,1.331*

[T:261402]$050403020155,260330080015165,113.93384,22.52489,-0.06763,-0.18335,0.97961,0.12500,0.10938,0.03125,0,0,0,0.354,0.248,1.331*

[T:261911]$050403020155,260330080015265,113.93384,22.52489,-0.06750,-0.18201,0.97876,0.20313,-0.09375,0.10938,0,0,0,0.354,0.248,1.331*

[T:262420]$050403020155,260330080015365,113.93384,22.52489,-0.06702,-0.18274,0.97888,0.03125,-3.71875,-0.07813,0,0,0,0.354,0.248,1.331*

[T:262929]$050403020155,260330080015465,113.93384,22.52489,-0.06665,-0.18201,0.97864,-0.01563,-0.04688,-0.12500,0,0,0,0.358,0.248,1.331*

[T:263438]$050403020155,260330080015565,113.93384,22.52489,-0.06812,-0.18225,0.98047,-0.20313,0.03125,0.06250,0,0,0,0.354,0.248,1.331*

[T:263946]$050403020155,260330080015665,113.93384,22.52489,-0.06787,-0.18079,0.97876,0.17188,0.03125,-0.01563,0,0,0,0.354,0.245,1.331*

[T:264455]$050403020155,260330080015765,113.93384,22.52489,-0.06653,-0.18250,0.97900,0.03125,0.14063,0.10938,0,0,0,0.354,0.248,1.331*

[T:264964]$050403020155,260330080015865,113.93384,22.52489,-0.06775,-0.18323,0.97900,0.12500,0.01563,0.14063,0,0,0,0.354,0.248,1.331*

[T:265473]$050403020155,260330080016965,113.93384,22.52489,-0.06738,-0.18188,0.97876,0.23438,-0.01563,0.12500,0,0,0,0.354,0.248,1.331*

[T:265982]$050403020155,260330080016065,113.93384,22.52489,-0.06738,-0.18286,0.98108,-0.21875,0.23438,0.07813,0,0,0,0.354,0.248,1.331*

[T:266491]$050403020155,260330080016165,113.93384,22.52489,-0.06726,-0.18213,0.98035,0.15625,0.03125,-0.14063,0,0,0,0.354,0.248,1.334*

[T:267000]$050403020155,260330080016265,113.93384,22.52489,-0.06750,-0.18201,0.97937,-0.04688,0.18750,0.17188,0,0,0,0.354,0.248,1.331*

[T:267509]$050403020155,260330080016365,113.93384,22.52489,-0.06812,-0.18298,0.97937,0.15625,-0.01563,-0.12500,0,0,0,0.358,0.248,1.331*

[T:268018]$050403020155,260330080016465,113.93384,22.52489,-0.06726,-0.18347,0.97876,0.32813,0.04688,0.12500,0,0,0,0.358,0.245,1.331*

[T:268527]$050403020155,260330080016565,113.93384,22.52489,-0.06750,-0.18188,0.97961,0.21875,0.03125,0.12500,0,0,0,0.354,0.248,1.331*

[T:269037]$050403020155,260330080016665,113.93384,22.52489,-0.06848,-0.18079,0.97876,0.25000,-0.03125,0.09375,0,0,0,0.354,0.248,1.331*

[T:269546]$050403020155,260330080016765,113.93384,22.52489,-0.06958,-0.18164,0.98096,0.10938,-0.01563,0.09375,0,0,0,0.354,0.245,1.331*

[T:270055]$050403020155,260330080016865,113.93384,22.52489,-0.06653,-0.18286,0.97815,-0.09375,-0.20313,-0.03125,0,0,0,0.358,0.245,1.331*

[T:270564]$050403020155,260330080017965,113.93384,22.52489,-0.06616,-0.18298,0.97986,0.09375,0.07813,0.17188,0,0,0,0.354,0.245,1.331*

[T:271072]$050403020155,260330080017065,113.93384,22.52489,-0.06689,-0.18384,0.98010,0.28125,-0.09375,-0.04688,0,0,0,0.354,0.248,1.331*

[T:271580]$050403020155,260330080017165,113.93384,22.52489,-0.06616,-0.18298,0.97949,0.10938,0.15625,-0.10938,0,0,0,0.354,0.245,1.334*

[T:272089]$050403020155,260330080017265,113.93384,22.52489,-0.06653,-0.18103,0.97803,-0.01563,-0.10938,-0.07813,0,0,0,0.358,0.245,1.331*

[T:272598]$050403020155,260330080017365,113.93384,22.52489,-0.06653,-0.18188,0.97876,0.03125,0.14063,0.03125,0,0,0,0.354,0.245,1.331*

[T:273106]$050403020155,260330080017465,113.93384,22.52489,-0.06860,-0.18152,0.97925,-0.10938,0.03125,-0.07813,0,0,0,0.354,0.245,1.331*

[T:273615]$050403020155,260330080017565,113.93384,22.52489,-0.06616,-0.18323,0.97839,-0.14063,-0.03125,0.07813,0,0,0,0.354,0.245,1.334*

[T:274124]$050403020155,260330080017665,113.93384,22.52489,-0.06860,-0.18372,0.97864,-0.26563,0.06250,0.04688,0,0,0,0.354,0.245,1.331*

[T:274633]$050403020155,260330080017765,113.93384,22.52489,-0.06763,-0.18262,0.97791,0.10938,0.00000,0.04688,0,0,0,0.354,0.248,1.331*

[T:275142]$050403020155,260330080017865,113.93384,22.52489,-0.06775,-0.18250,0.98059,0.12500,0.21875,0.07813,0,0,0,0.358,0.248,1.334*

[T:275651]$050403020155,260330080018965,113.93384,22.52489,-0.06763,-0.18030,0.97986,0.09375,0.03125,-0.07813,0,0,0,0.358,0.248,1.331*

[T:276160]$050403020155,260330080018065,113.93384,22.52489,-0.06689,-0.18079,0.98022,-0.12500,0.15625,0.04688,0,0,0,0.358,0.245,1.331*

[T:276669]$050403020155,260330080018165,113.93384,22.52489,-0.06628,-0.18103,0.97949,-0.04688,-0.06250,-0.09375,0,0,0,0.354,0.248,1.331*

[T:277178]$050403020155,260330080018265,113.93384,22.52489,-0.06775,-0.18298,0.97852,0.07813,0.21875,0.04688,0,0,0,0.354,0.248,1.331*

[T:277687]$050403020155,260330080018365,113.93384,22.52489,-0.06750,-0.18286,0.97900,-0.04688,0.12500,0.17188,0,0,0,0.354,0.245,1.331*

[T:278196]$050403020155,260330080018465,113.93384,22.52489,-0.06750,-0.18188,0.97900,0.18750,0.03125,0.15625,0,0,0,0.354,0.248,1.331*

[T:278706]$050403020155,260330080018565,113.93384,22.52489,-0.06689,-0.18286,0.97974,0.17188,0.06250,0.15625,0,0,0,0.354,0.245,1.331*

[T:279215]$050403020155,260330080018665,113.93384,22.52489,-0.06799,-0.18079,0.97864,0.42188,-0.03125,-0.14063,0,0,0,0.354,0.248,1.331*

[T:279724]$050403020155,260330080018765,113.93384,22.52489,-0.06763,-0.18213,0.98035,-0.14063,0.10938,0.06250,0,0,0,0.354,0.248,1.331*

[T:280233]$050403020155,260330080019865,113.93384,22.52489,-0.06689,-0.18335,0.97961,-0.03125,-0.01563,-0.12500,0,0,0,0.354,0.245,1.331*

[T:280742]$050403020155,260330080019965,113.93384,22.52489,-0.06799,-0.18188,0.97791,-0.23438,0.04688,-0.01563,0,0,0,0.351,0.248,1.331*

[T:281252]$050403020155,260330080019065,113.93384,22.52489,-0.06787,-0.18115,0.97998,0.25000,-0.04688,0.00000,0,0,0,0.358,0.248,1.331*

[T:281761]$050403020155,260330080019165,113.93384,22.52489,-0.06702,-0.18286,0.97913,0.01563,0.07813,0.07813,0,0,0,0.358,0.248,1.331*

[T:282270]$050403020155,260330080019265,113.93384,22.52489,-0.06787,-0.18286,0.97888,0.26563,-0.10938,0.00000,0,0,0,0.358,0.248,1.331*

[T:282779]$050403020155,260330080019365,113.93384,22.52489,-0.06726,-0.18225,0.97998,0.17188,-0.03125,-0.14063,0,0,0,0.354,0.248,1.331*

[T:283287]$050403020155,260330080019465,113.93384,22.52489,-0.06812,-0.18250,0.97937,-0.21875,0.10938,-0.01563,0,0,0,0.354,0.248,1.331*

[T:283796]$050403020155,260330080019565,113.93384,22.52489,-0.06763,-0.18250,0.97974,-0.31250,-0.04688,-0.20313,0,0,0,0.354,0.248,1.331*

[T:284305]$050403020155,260330080019665,113.93384,22.52489,-0.06787,-0.18237,0.97961,-0.21875,0.01563,0.23438,0,0,0,0.354,0.248,1.331*

[T:284814]$050403020155,260330080019765,113.93384,22.52489,-0.06726,-0.18298,0.97986,0.18750,-0.17188,0.09375,0,0,0,0.358,0.245,1.331*

[T:285323]$050403020155,260330080020865,113.93384,22.52489,-0.06799,-0.18347,0.97949,0.06250,0.07813,0.34375,0,0,0,0.358,0.248,1.334*

[T:285832]$050403020155,260330080020965,113.93384,22.52489,-0.06836,-0.18262,0.97839,0.28125,-0.15625,-0.07813,0,0,0,0.354,0.248,1.331*

[T:286340]$050403020155,260330080020065,113.93384,22.52489,-0.06787,-0.18274,0.97839,0.03125,-0.06250,-0.04688,0,0,0,0.358,0.248,1.334*

[T:286849]$050403020155,260330080020165,113.93384,22.52489,-0.06689,-0.18262,0.97925,-0.06250,-0.07813,0.07813,0,0,0,0.358,0.248,1.334*

[T:287358]$050403020155,260330080020265,113.93384,22.52489,-0.06689,-0.18237,0.97791,-0.10938,-0.04688,-0.18750,0,0,0,0.354,0.248,1.331*

[T:287867]$050403020155,260330080020365,113.93384,22.52489,-0.06775,-0.18372,0.97986,-0.07813,0.04688,0.03125,0,0,0,0.358,0.245,1.331*

[T:288375]$050403020155,260330080020465,113.93384,22.52489,-0.06775,-0.18250,0.97778,0.12500,-0.01563,-0.06250,0,0,0,0.358,0.248,1.331*

[T:288883]$050403020155,260330080020565,113.93384,22.52489,-0.06677,-0.18262,0.97852,0.31250,-0.04688,0.18750,0,0,0,0.354,0.245,1.331*

[T:289392]$050403020155,260330080020665,113.93384,22.52489,-0.06799,-0.18237,0.97778,0.10938,-0.12500,0.01563,0,0,0,0.354,0.245,1.331*

[T:289901]$050403020155,260330080020765,113.93384,22.52489,-0.06897,-0.18201,0.98059,-0.14063,0.09375,0.04688,0,0,0,0.354,0.245,1.331*

[T:290410]$050403020155,260330080021865,113.93384,22.52489,-0.06702,-0.18237,0.98010,-0.12500,0.01563,-0.10938,0,0,0,0.354,0.245,1.331*

[T:290919]$050403020155,260330080021965,113.93384,22.52489,-0.06763,-0.18237,0.97974,0.01563,0.04688,0.04688,0,0,0,0.354,0.248,1.331*

[T:291428]$050403020155,260330080021065,113.93384,22.52489,-0.06726,-0.18201,0.98010,-0.03125,-0.01563,-0.03125,0,0,0,0.354,0.245,1.328*

[T:291937]$050403020155,260330080021165,113.93384,22.52489,-0.06641,-0.18176,0.97998,0.26563,-0.03125,-0.14063,0,0,0,0.354,0.248,1.331*

[T:292446]$050403020155,260330080021265,113.93384,22.52489,-0.06885,-0.18188,0.97913,0.06250,0.18750,0.09375,0,0,0,0.354,0.245,1.331*

[T:292955]$050403020155,260330080021365,113.93384,22.52489,-0.06738,-0.18225,0.97827,0.14063,0.09375,-0.01563,0,0,0,0.354,0.245,1.331*

[T:293464]$050403020155,260330080021465,113.93384,22.52489,-0.06702,-0.18250,0.97949,-0.17188,-0.01563,0.25000,0,0,0,0.354,0.248,1.331*

[T:293972]$050403020155,260330080021565,113.93384,22.52489,-0.06763,-0.18201,0.97900,0.01563,-0.09375,0.10938,0,0,0,0.354,0.248,1.331*

[T:294481]$050403020155,260330080021665,113.93384,22.52489,-0.06775,-0.18201,0.98022,0.07813,0.00000,-0.01563,0,0,0,0.358,0.248,1.331*

[T:294989]$050403020155,260330080021765,113.93384,22.52489,-0.06836,-0.18176,0.97961,-0.01563,-0.04688,0.03125,0,0,0,0.354,0.245,1.331*

[T:295497]$050403020155,260330080022865,113.93384,22.52489,-0.06824,-0.18176,0.97827,-0.04688,-0.03125,0.14063,0,0,0,0.354,0.245,1.331*

[T:296005]$050403020155,260330080022965,113.93384,22.52489,-0.06726,-0.18262,0.97876,0.00000,0.10938,0.14063,0,0,0,0.354,0.248,1.331*

[T:296514]$050403020155,260330080022065,113.93384,22.52489,-0.06787,-0.18115,0.97913,0.04688,-0.04688,0.03125,0,0,0,0.358,0.245,1.331*

[T:297023]$050403020155,260330080022165,113.93384,22.52489,-0.06750,-0.18213,0.97888,-0.07813,0.12500,0.23438,0,0,0,0.358,0.248,1.331*

[T:297532]$050403020155,260330080022265,113.93384,22.52489,-0.06763,-0.18286,0.97839,0.20313,0.01563,0.04688,0,0,0,0.358,0.245,1.331*

[T:298041]$050403020155,260330080022365,113.93384,22.52489,-0.06616,-0.18274,0.97949,-0.12500,0.07813,0.28125,0,0,0,0.354,0.245,1.331*

[T:298549]$050403020155,260330080022465,113.93384,22.52489,-0.06714,-0.18225,0.98035,0.09375,0.01563,-0.03125,0,0,0,0.358,0.248,1.334*

[T:299058]$050403020155,260330080022565,113.93384,22.52489,-0.06812,-0.18164,0.97937,0.00000,0.04688,0.15625,0,0,0,0.354,0.245,1.331*

[T:299566]$050403020155,260330080022665,113.93384,22.52489,-0.06653,-0.18225,0.97876,0.10938,-0.06250,-0.03125,0,0,0,0.358,0.248,1.331*

[T:300075]$050403020155,260330080022765,113.93384,22.52489,-0.06628,-0.18201,0.97815,0.26563,0.15625,0.09375,0,0,0,0.354,0.245,1.331*

[T:300584]$050403020155,260330080023865,113.93384,22.52489,-0.06799,-0.18323,0.97986,0.03125,0.07813,0.01563,0,0,0,0.358,0.248,1.331*

[T:301092]$050403020155,260330080023965,113.93384,22.52489,-0.06775,-0.18201,0.97803,0.10938,0.04688,0.07813,0,0,0,0.358,0.245,1.331*

[T:301601]$050403020155,260330080023065,113.93384,22.52489,-0.06714,-0.18311,0.97974,-0.17188,0.03125,0.03125,0,0,0,0.358,0.248,1.334*

[T:302109]$050403020155,260330080023165,113.93384,22.52489,-0.06592,-0.18298,0.97815,0.09375,-0.18750,-0.21875,0,0,0,0.358,0.245,1.331*

[T:302618]$050403020155,260330080023265,113.93384,22.52489,-0.06836,-0.18127,0.97876,0.15625,0.12500,-0.03125,0,0,0,0.354,0.245,1.331*

[T:303127]$050403020155,260330080023365,113.93384,22.52489,-0.06689,-0.18176,0.97900,0.10938,-0.12500,0.10938,0,0,0,0.358,0.248,1.334*

[T:303636]$050403020155,260330080023465,113.93384,22.52489,-0.06628,-0.18213,0.97876,-0.06250,-0.12500,0.23438,0,0,0,0.351,0.245,1.331*

[T:304145]$050403020155,260330080023565,113.93384,22.52489,-0.06799,-0.18274,0.97949,-0.10938,-0.04688,-0.04688,0,0,0,0.354,0.248,1.331*

[T:304654]$050403020155,260330080023665,113.93384,22.52489,-0.06763,-0.18079,0.97742,-0.01563,0.09375,0.01563,0,0,0,0.358,0.245,1.334*

[T:305163]$050403020155,260330080023765,113.93384,22.52489,-0.06860,-0.18335,0.97974,-0.26563,-0.01563,0.06250,0,0,0,0.354,0.248,1.331*

[T:305672]$050403020155,260330080024865,113.93384,22.52489,-0.06848,-0.18140,0.98145,0.15625,-0.01563,-0.20313,0,0,0,0.354,0.248,1.331*

[T:306180]$050403020155,260330080024965,113.93384,22.52489,-0.06689,-0.18115,0.97900,-0.04688,0.06250,0.21875,0,0,0,0.354,0.245,1.331*

[T:306689]$050403020155,260330080024065,113.93384,22.52489,-0.06738,-0.18250,0.97888,0.40625,-0.07813,-0.03125,0,0,0,0.354,0.245,1.331*

[T:307198]$050403020155,260330080024165,113.93384,22.52489,-0.06860,-0.18140,0.98010,-0.04688,0.09375,-0.06250,0,0,0,0.354,0.248,1.331*

[T:307707]$050403020155,260330080024265,113.93384,22.52489,-0.06750,-0.18274,0.97937,0.07813,0.01563,-3.78125,0,0,0,0.354,0.248,1.331*

[T:308216]$050403020155,260330080024365,113.93384,22.52489,-0.06665,-0.18225,0.97705,-0.06250,0.00000,0.06250,0,0,0,0.354,0.245,1.331*

[T:308724]$050403020155,260330080024465,113.93384,22.52489,-0.06665,-0.18042,0.98022,-0.25000,-0.03125,0.09375,0,0,0,0.354,0.245,1.331*

[T:309233]$050403020155,260330080024565,113.93384,22.52489,-0.06763,-0.18213,0.98022,0.10938,-0.20313,-0.03125,0,0,0,0.354,0.245,1.331*

[T:309742]$050403020155,260330080024665,113.93384,22.52489,-0.06726,-0.18213,0.97937,-0.14063,0.15625,-0.09375,0,0,0,0.354,0.245,1.331*

[T:310251]$050403020155,260330080024765,113.93384,22.52489,-0.06726,-0.18237,0.97766,0.28125,-0.06250,-0.04688,0,0,0,0.354,0.245,1.331*

[T:310759]$050403020155,260330080025865,113.93384,22.52489,-0.06677,-0.18225,0.97852,0.20313,0.20313,0.04688,0,0,0,0.354,0.245,1.328*

[T:311268]$050403020155,260330080025965,113.93384,22.52489,-0.06653,-0.18140,0.97827,0.03125,-0.06250,0.12500,0,0,0,0.358,0.248,1.331*

[T:311777]$050403020155,260330080025065,113.93384,22.52489,-0.06665,-0.18298,0.97986,-0.01563,0.04688,0.01563,0,0,0,0.354,0.245,1.328*

[T:312285]$050403020155,260330080025165,113.93384,22.52489,-0.06641,-0.18298,0.97888,0.10938,0.03125,-0.03125,0,0,0,0.354,0.245,1.331*

[T:312793]$050403020155,260330080025265,113.93384,22.52489,-0.06702,-0.18201,0.97876,0.10938,0.14063,0.07813,0,0,0,0.358,0.248,1.331*

[T:313302]$050403020155,260330080025365,113.93384,22.52489,-0.06665,-0.18372,0.97827,-0.01563,-0.06250,0.12500,0,0,0,0.354,0.248,1.331*

[T:313811]$050403020155,260330080025465,113.93384,22.52489,-0.06775,-0.18188,0.97937,0.10938,-0.01563,-0.12500,0,0,0,0.354,0.245,1.331*

[T:314320]$050403020155,260330080025565,113.93384,22.52489,-0.06738,-0.18274,0.97937,-0.10938,0.18750,0.12500,0,0,0,0.358,0.248,1.331*

[T:314828]$050403020155,260330080025665,113.93384,22.52489,-0.06873,-0.18140,0.97803,0.25000,0.04688,0.01563,0,0,0,0.358,0.248,1.331*

[T:315337]$050403020155,260330080025765,113.93384,22.52489,-0.06714,-0.18042,0.98022,-0.12500,0.00000,0.07813,0,0,0,0.354,0.245,1.331*

[T:315846]$050403020155,260330080026865,113.93384,22.52489,-0.06641,-0.18213,0.97937,-0.25000,-0.15625,-0.06250,0,0,0,0.358,0.245,1.331*

[T:316355]$050403020155,260330080026965,113.93384,22.52489,-0.06799,-0.18250,0.97925,-0.12500,0.10938,0.21875,0,0,0,0.354,0.248,1.331*

[T:316864]$050403020155,260330080026065,113.93384,22.52489,-0.06702,-0.18347,0.98059,0.00000,-0.03125,-0.03125,0,0,0,0.358,0.248,1.331*

[T:317373]$050403020155,260330080026165,113.93384,22.52489,-0.06824,-0.18152,0.97961,0.15625,-0.04688,-0.07813,0,0,0,0.358,0.248,1.334*

[T:317882]$050403020155,260330080026265,113.93384,22.52489,-0.06726,-0.18225,0.97900,0.10938,-0.03125,0.12500,0,0,0,0.354,0.248,1.334*

[T:318391]$050403020155,260330080026365,113.93384,22.52489,-0.06763,-0.18188,0.97839,0.12500,0.03125,-0.10938,0,0,0,0.354,0.245,1.331*

[T:318899]$050403020155,260330080026465,113.93384,22.52489,-0.06653,-0.18250,0.97815,-0.12500,-0.03125,0.06250,0,0,0,0.358,0.245,1.331*

[T:319409]$050403020155,260330080026565,113.93384,22.52489,-0.06714,-0.18188,0.97961,0.12500,-0.03125,-0.25000,0,0,0,0.354,0.248,1.331*

[T:319918]$050403020155,260330080026665,113.93384,22.52489,-0.06750,-0.18213,0.97876,-0.23438,0.35938,-0.10938,0,0,0,0.354,0.245,1.331*

[T:320427]$050403020155,260330080026765,113.93384,22.52489,-0.06860,-0.18286,0.97864,0.14063,-0.17188,-0.07813,0,0,0,0.354,0.245,1.331*

[T:320936]$050403020155,260330080027865,113.93384,22.52489,-0.06702,-0.18225,0.97766,0.28125,0.20313,-0.07813,0,0,0,0.354,0.245,1.331*

[T:321445]$050403020155,260330080027965,113.93384,22.52489,-0.06763,-0.18262,0.97986,-0.06250,0.06250,0.01563,0,0,0,0.354,0.245,1.331*

[T:321955]$050403020155,260330080027065,113.93384,22.52489,-0.06677,-0.18127,0.97937,0.20313,-0.06250,0.03125,0,0,0,0.354,0.245,1.331*

[T:322463]$050403020155,260330080027165,113.93384,22.52489,-0.06787,-0.18188,0.97949,-0.07813,-0.03125,0.14063,0,0,0,0.354,0.245,1.334*

[T:322971]$050403020155,260330080027265,113.93384,22.52489,-0.06763,-0.18176,0.97961,0.09375,-0.03125,0.10938,0,0,0,0.354,0.245,1.331*

[T:323480]$050403020155,260330080027365,113.93384,22.52489,-0.06738,-0.18359,0.97803,-0.03125,0.01563,-0.03125,0,0,0,0.358,0.245,1.331*

[T:323989]$050403020155,260330080027465,113.93384,22.52489,-0.06580,-0.18127,0.97864,0.34375,-0.17188,0.10938,0,0,0,0.354,0.248,1.331*

[T:324498]$050403020155,260330080027565,113.93384,22.52489,-0.06799,-0.18103,0.97961,0.07813,0.06250,-0.03125,0,0,0,0.358,0.245,1.331*

[T:325006]$050403020155,260330080027665,113.93384,22.52489,-0.06750,-0.18140,0.97998,0.04688,0.03125,0.06250,0,0,0,0.354,0.245,1.331*

[T:325515]$050403020155,260330080027765,113.93384,22.52489,-0.06738,-0.18152,0.98022,0.12500,-0.04688,0.12500,0,0,0,0.354,0.245,1.331*

[T:326024]$050403020155,260330080028865,113.93384,22.52489,-0.06641,-0.18140,0.97974,-0.18750,-0.07813,-0.01563,0,0,0,0.354,0.245,1.331*

[T:326533]$050403020155,260330080028965,113.93384,22.52489,-0.06580,-0.18176,0.97949,-0.03125,-0.18750,-0.07813,0,0,0,0.351,0.248,1.331*

[T:327041]$050403020155,260330080028065,113.93384,22.52489,-0.06738,-0.18481,0.97998,-0.12500,0.00000,0.10938,0,0,0,0.354,0.248,1.331*

[T:327550]$050403020155,260330080028165,113.93384,22.52489,-0.06787,-0.18213,0.97815,0.31250,-0.14063,0.01563,0,0,0,0.354,0.245,1.331*

[T:328059]$050403020155,260330080028265,113.93384,22.52489,-0.06726,-0.18237,0.97961,-0.07813,0.28125,-0.06250,0,0,0,0.354,0.245,1.331*

[T:328567]$050403020155,260330080028365,113.93384,22.52489,-0.06763,-0.18298,0.98047,0.21875,-0.18750,-0.10938,0,0,0,0.358,0.248,1.331*


[T:329082]$050403020155,260330080028464,113.93384,22.52489,-0.06824,-0.18250,0.97961,-0.07813,0.29688,0.04688,0,0,0,0.358,0.245,1.331*

[T:329591]$050403020155,260330080028564,113.93384,22.52489,-0.06689,-0.18188,0.97949,-0.15625,0.03125,-0.07813,0,0,0,0.354,0.248,1.331*

[T:330100]$050403020155,260330080028665,113.93384,22.52489,-0.06836,-0.18323,0.97839,0.10938,0.10938,-0.12500,0,0,0,0.354,0.248,1.331*

[T:330608]$050403020155,260330080028765,113.93384,22.52489,-0.06763,-0.18250,0.97974,0.20313,0.10938,0.25000,0,0,0,0.358,0.248,1.331*

[T:331116]$050403020155,260330080029865,113.93384,22.52489,-0.06763,-0.18152,0.97913,0.14063,0.04688,0.15625,0,0,0,0.358,0.248,1.331*

[T:331625]$050403020155,260330080029965,113.93384,22.52489,-0.06799,-0.18250,0.98096,0.01563,0.10938,0.06250,0,0,0,0.358,0.245,1.331*

[T:332134]$050403020155,260330080029065,113.93384,22.52489,-0.06714,-0.18115,0.98022,0.00000,-0.10938,-0.17188,0,0,0,0.358,0.248,1.331*

[T:332643]$050403020155,260330080029165,113.93384,22.52489,-0.06653,-0.18213,0.98096,-0.25000,-0.04688,-0.01563,0,0,0,0.358,0.248,1.331*

[T:333152]$050403020155,260330080029265,113.93384,22.52489,-0.06763,-0.18103,0.97974,-0.09375,0.01563,-0.06250,0,0,0,0.358,0.248,1.331*

[T:333661]$050403020155,260330080029365,113.93384,22.52489,-0.06726,-0.18213,0.97949,0.04688,0.06250,0.20313,0,0,0,0.354,0.245,1.331*

